datetime,Global_active_power,lag_1,lag_2,lag_24,roll_mean_24,hour,dayofweek,month
2006-12-20 13:00:00,1.4284,1.4210333333333334,2.8924000000000003,0.30046666666666666,1.1809666666666667,13,2,12
2006-12-20 14:00:00,1.2949,1.4284,1.4210333333333334,0.3021333333333333,1.2279638888888889,14,2,12
2006-12-20 15:00:00,0.2811333333333333,1.2949,1.4284,0.42136666666666667,1.2693291666666668,15,2,12
2006-12-20 16:00:00,0.46843333333333337,0.2811333333333333,1.2949,1.3721333333333334,1.263486111111111,16,2,12
2006-12-20 17:00:00,0.5735,0.46843333333333337,0.2811333333333333,2.1115,1.2258319444444445,17,2,12
2006-12-20 18:00:00,2.8368333333333333,0.5735,0.46843333333333337,2.2047000000000003,1.161748611111111,18,2,12
2006-12-20 19:00:00,3.2486333333333333,2.8368333333333333,0.5735,1.8420999999999998,1.1880875000000002,19,2,12
2006-12-20 20:00:00,3.5754666666666663,3.2486333333333333,2.8368333333333333,2.940533333333333,1.2466930555555555,20,2,12
2006-12-20 21:00:00,3.646066666666667,3.5754666666666663,3.2486333333333333,1.4428666666666667,1.2731486111111112,21,2,12
2006-12-20 22:00:00,3.058966666666667,3.646066666666667,3.5754666666666663,0.7200000000000001,1.364948611111111,22,2,12
2006-12-20 23:00:00,2.3817666666666666,3.058966666666667,3.646066666666667,0.3837,1.4624055555555557,23,2,12
2006-12-21 00:00:00,1.5358666666666667,2.3817666666666666,3.058966666666667,0.4598333333333333,1.5456583333333331,0,3,12
2006-12-21 01:00:00,1.3979666666666666,1.5358666666666667,2.3817666666666666,0.25866666666666666,1.5904930555555559,1,3,12
2006-12-21 02:00:00,1.2749,1.3979666666666666,1.5358666666666667,0.7843666666666667,1.6379638888888888,2,3,12
2006-12-21 03:00:00,0.3026,1.2749,1.3979666666666666,0.3100333333333333,1.658402777777778,3,3,12
2006-12-21 04:00:00,0.24673333333333333,0.3026,1.2749,0.289,1.6580930555555555,4,3,12
2006-12-21 05:00:00,0.2907,0.24673333333333333,0.3026,0.2627,1.6563319444444442,5,3,12
2006-12-21 06:00:00,0.29566666666666663,0.2907,0.24673333333333333,0.28359999999999996,1.6574986111111112,6,3,12
2006-12-21 07:00:00,1.2804666666666666,0.29566666666666663,0.2907,1.5266333333333333,1.658001388888889,7,3,12
2006-12-21 08:00:00,1.5630333333333333,1.2804666666666666,0.29566666666666663,2.9176,1.6477444444444445,8,3,12
2006-12-21 09:00:00,2.5758,1.5630333333333333,1.2804666666666666,1.3855333333333333,1.5913041666666665,9,3,12
2006-12-21 10:00:00,1.7677,2.5758,1.5630333333333333,1.5103000000000002,1.640898611111111,10,3,12
2006-12-21 11:00:00,0.5346551724137931,1.7677,2.5758,2.8924000000000003,1.6516236111111111,11,3,12
2006-12-21 12:00:00,0.8191333333333333,0.5346551724137931,1.7677,1.4210333333333334,1.5533842432950191,12,3,12
2006-12-21 13:00:00,1.6882333333333333,0.8191333333333333,0.5346551724137931,1.4284,1.5283050766283524,13,3,12
2006-12-21 14:00:00,1.0239,1.6882333333333333,0.8191333333333333,1.2949,1.5391314655172412,14,3,12
2006-12-21 15:00:00,0.3074,1.0239,1.6882333333333333,0.2811333333333333,1.5278397988505745,15,3,12
2006-12-21 16:00:00,1.3600666666666668,0.3074,1.0239,0.46843333333333337,1.5289342432950193,16,3,12
2006-12-21 17:00:00,1.7526333333333333,1.3600666666666668,0.3074,0.5735,1.566085632183908,17,3,12
2006-12-21 18:00:00,2.4433000000000002,1.7526333333333333,1.3600666666666668,2.8368333333333333,1.6152161877394635,18,3,12
2006-12-21 19:00:00,2.1971333333333334,2.4433000000000002,1.7526333333333333,3.2486333333333333,1.5988189655172416,19,3,12
2006-12-21 20:00:00,2.4373666666666667,2.1971333333333334,2.4433000000000002,3.5754666666666663,1.5550064655172415,20,3,12
2006-12-21 21:00:00,0.9822666666666666,2.4373666666666667,2.1971333333333334,3.646066666666667,1.5075856321839078,21,3,12
2006-12-21 22:00:00,0.28026666666666666,0.9822666666666666,2.4373666666666667,3.058966666666667,1.3965939655172415,22,3,12
2006-12-21 23:00:00,0.2704333333333333,0.28026666666666666,0.9822666666666666,2.3817666666666666,1.2808147988505747,23,3,12
2006-12-22 00:00:00,0.2669333333333333,0.2704333333333333,0.28026666666666666,1.5358666666666667,1.1928425766283526,0,4,12
2006-12-22 01:00:00,0.272,0.2669333333333333,0.2704333333333333,1.3979666666666666,1.1399703544061304,1,4,12
2006-12-22 02:00:00,0.26763333333333333,0.272,0.2669333333333333,1.2749,1.0930550766283524,2,4,12
2006-12-22 03:00:00,0.27386666666666665,0.26763333333333333,0.272,0.3026,1.0510856321839082,3,4,12
2006-12-22 04:00:00,0.26426666666666665,0.27386666666666665,0.26763333333333333,0.24673333333333333,1.0498884099616859,4,4,12
2006-12-22 05:00:00,0.8068333333333334,0.26426666666666665,0.27386666666666665,0.2907,1.0506189655172413,5,4,12
2006-12-22 06:00:00,0.4796333333333333,0.8068333333333334,0.26426666666666665,0.29566666666666663,1.0721245210727968,6,4,12
2006-12-22 07:00:00,1.7231999999999998,0.4796333333333333,0.8068333333333334,1.2804666666666666,1.0797897988505747,7,4,12
2006-12-22 08:00:00,2.7443999999999997,1.7231999999999998,0.4796333333333333,1.5630333333333333,1.098237021072797,8,4,12
2006-12-22 09:00:00,1.8963,2.7443999999999997,1.7231999999999998,2.5758,1.147460632183908,9,4,12
2006-12-22 10:00:00,1.3449666666666669,1.8963,2.7443999999999997,1.7677,1.119148132183908,10,4,12
2006-12-22 11:00:00,1.2525666666666666,1.3449666666666669,1.8963,0.5346551724137931,1.101534243295019,11,4,12
2006-12-22 12:00:00,1.2284666666666666,1.2525666666666666,1.3449666666666669,0.8191333333333333,1.1314472222222223,12,4,12
2006-12-22 13:00:00,0.6719,1.2284666666666666,1.2525666666666666,1.6882333333333333,1.1485027777777777,13,4,12
2006-12-22 14:00:00,0.8155666666666667,0.6719,1.2284666666666666,1.0239,1.1061555555555556,14,4,12
2006-12-22 15:00:00,1.4516333333333333,0.8155666666666667,0.6719,0.3074,1.097475,15,4,12
2006-12-22 16:00:00,1.5712000000000002,1.4516333333333333,0.8155666666666667,1.3600666666666668,1.145151388888889,16,4,12
2006-12-22 17:00:00,1.4968,1.5712000000000002,1.4516333333333333,1.7526333333333333,1.153948611111111,17,4,12
2006-12-22 18:00:00,2.6869666666666663,1.4968,1.5712000000000002,2.4433000000000002,1.143288888888889,18,4,12
2006-12-22 19:00:00,3.9381666666666666,2.6869666666666663,1.4968,2.1971333333333334,1.1534416666666667,19,4,12
2006-12-22 20:00:00,3.5360666666666662,3.9381666666666666,2.6869666666666663,2.4373666666666667,1.2259847222222222,20,4,12
2006-12-22 21:00:00,4.548666666666667,3.5360666666666662,3.9381666666666666,0.9822666666666666,1.271763888888889,21,4,12
2006-12-22 22:00:00,3.0650666666666666,4.548666666666667,3.5360666666666662,0.28026666666666666,1.4203638888888888,22,4,12
2006-12-22 23:00:00,2.4191999999999996,3.0650666666666666,4.548666666666667,0.2704333333333333,1.536397222222222,23,4,12
2006-12-23 00:00:00,1.6982333333333333,2.4191999999999996,3.0650666666666666,0.2669333333333333,1.6259291666666666,0,5,12
2006-12-23 01:00:00,1.7227999999999999,1.6982333333333333,2.4191999999999996,0.272,1.6855666666666667,1,5,12
2006-12-23 02:00:00,1.7007666666666665,1.7227999999999999,1.6982333333333333,0.26763333333333333,1.7460166666666668,2,5,12
2006-12-23 03:00:00,1.7715333333333334,1.7007666666666665,1.7227999999999999,0.27386666666666665,1.8057305555555556,3,5,12
2006-12-23 04:00:00,1.8916,1.7715333333333334,1.7007666666666665,0.26426666666666665,1.8681333333333334,4,5,12
2006-12-23 05:00:00,2.2291000000000003,1.8916,1.7715333333333334,0.8068333333333334,1.9359388888888887,5,5,12
2006-12-23 06:00:00,1.6493666666666666,2.2291000000000003,1.8916,0.4796333333333333,1.9951999999999999,6,5,12
2006-12-23 07:00:00,4.023366666666666,1.6493666666666666,2.2291000000000003,1.7231999999999998,2.043938888888889,7,5,12
2006-12-23 08:00:00,4.190833333333333,4.023366666666666,1.6493666666666666,2.7443999999999997,2.1397791666666666,8,5,12
2006-12-23 09:00:00,3.2464,4.190833333333333,4.023366666666666,1.8963,2.200047222222222,9,5,12
2006-12-23 10:00:00,2.972166666666667,3.2464,4.190833333333333,1.3449666666666669,2.2563013888888888,10,5,12
2006-12-23 11:00:00,3.159,2.972166666666667,3.2464,1.2525666666666666,2.324101388888889,11,5,12
2006-12-23 12:00:00,2.9288000000000003,3.159,2.972166666666667,1.2284666666666666,2.403536111111111,12,5,12
2006-12-23 13:00:00,3.4063,2.9288000000000003,3.159,0.6719,2.4743833333333334,13,5,12
2006-12-23 14:00:00,3.757966666666667,3.4063,2.9288000000000003,0.8155666666666667,2.5883166666666666,14,5,12
2006-12-23 15:00:00,4.0491,3.757966666666667,3.4063,1.4516333333333333,2.7109166666666664,15,5,12
2006-12-23 16:00:00,4.349100000000001,4.0491,3.757966666666667,1.5712000000000002,2.819144444444444,16,5,12
2006-12-23 17:00:00,5.452533333333333,4.349100000000001,4.0491,1.4968,2.9348902777777783,17,5,12
2006-12-23 18:00:00,3.8794,5.452533333333333,4.349100000000001,2.6869666666666663,3.0997125000000003,18,5,12
2006-12-23 19:00:00,4.1178333333333335,3.8794,5.452533333333333,3.9381666666666666,3.149397222222222,19,5,12
2006-12-23 20:00:00,4.1814,4.1178333333333335,3.8794,3.5360666666666662,3.156883333333333,20,5,12
2006-12-23 21:00:00,3.2884333333333333,4.1814,4.1178333333333335,4.548666666666667,3.1837722222222222,21,5,12
2006-12-23 22:00:00,4.327933333333333,3.2884333333333333,4.1814,3.0650666666666666,3.1312624999999996,22,5,12
2006-12-23 23:00:00,5.5624666666666664,4.327933333333333,3.2884333333333333,2.4191999999999996,3.183881944444444,23,5,12
2006-12-24 00:00:00,4.0280000000000005,5.5624666666666664,4.327933333333333,1.6982333333333333,3.3148513888888886,0,6,12
2006-12-24 01:00:00,3.2757,4.0280000000000005,5.5624666666666664,1.7227999999999999,3.411925,1,6,12
2006-12-24 02:00:00,2.303033333333333,3.2757,4.0280000000000005,1.7007666666666665,3.4766291666666667,2,6,12
2006-12-24 03:00:00,1.6067666666666667,2.303033333333333,3.2757,1.7715333333333334,3.5017236111111107,3,6,12
2006-12-24 04:00:00,1.5761,1.6067666666666667,2.303033333333333,1.8916,3.4948583333333336,4,6,12
2006-12-24 05:00:00,1.6319000000000001,1.5761,1.6067666666666667,2.2291000000000003,3.4817125,5,6,12
2006-12-24 06:00:00,1.8952,1.6319000000000001,1.5761,1.6493666666666666,3.4568291666666666,6,6,12
2006-12-24 07:00:00,1.4764000000000002,1.8952,1.6319000000000001,4.023366666666666,3.4670722222222223,7,6,12
2006-12-24 08:00:00,1.4277666666666666,1.4764000000000002,1.8952,4.190833333333333,3.360948611111111,8,6,12
2006-12-24 09:00:00,2.7256666666666667,1.4277666666666666,1.4764000000000002,3.2464,3.2458208333333336,9,6,12
2006-12-24 10:00:00,2.6753333333333336,2.7256666666666667,1.4277666666666666,2.972166666666667,3.2241236111111107,10,6,12
2006-12-24 11:00:00,2.0929333333333333,2.6753333333333336,2.7256666666666667,3.159,3.2117555555555555,11,6,12
2006-12-24 12:00:00,1.5,2.0929333333333333,2.6753333333333336,2.9288000000000003,3.1673361111111116,12,6,12
2006-12-24 13:00:00,3.2399333333333336,1.5,2.0929333333333333,3.4063,3.1078027777777777,13,6,12
2006-12-24 14:00:00,1.3715333333333333,3.2399333333333336,1.5,3.757966666666667,3.1008708333333335,14,6,12
2006-12-24 15:00:00,3.0968333333333335,1.3715333333333333,3.2399333333333336,4.0491,3.001436111111111,15,6,12
2006-12-24 16:00:00,2.0071333333333334,3.0968333333333335,1.3715333333333333,4.349100000000001,2.9617583333333335,16,6,12
2006-12-24 17:00:00,1.6864999999999999,2.0071333333333334,3.0968333333333335,5.452533333333333,2.8641763888888883,17,6,12
2006-12-24 18:00:00,0.5052,1.6864999999999999,2.0071333333333334,3.8794,2.7072583333333333,18,6,12
2006-12-24 19:00:00,0.45403333333333334,0.5052,1.6864999999999999,4.1178333333333335,2.5666666666666664,19,6,12
2006-12-24 20:00:00,0.4741,0.45403333333333334,0.5052,4.1814,2.4140083333333333,20,6,12
2006-12-24 21:00:00,0.4840333333333333,0.4741,0.45403333333333334,3.2884333333333333,2.2595375,21,6,12
2006-12-24 22:00:00,0.4797666666666666,0.4840333333333333,0.4741,4.327933333333333,2.1426875,22,6,12
2006-12-24 23:00:00,0.48633333333333334,0.4797666666666666,0.4840333333333333,5.5624666666666664,1.982347222222222,23,6,12
2006-12-25 00:00:00,0.9995666666666667,0.48633333333333334,0.4797666666666666,4.0280000000000005,1.7708416666666666,0,0,12
2006-12-25 01:00:00,1.2067666666666665,0.9995666666666667,0.48633333333333334,3.2757,1.6446569444444445,1,0,12
2006-12-25 02:00:00,0.438,1.2067666666666665,0.9995666666666667,2.303033333333333,1.558451388888889,2,0,12
2006-12-25 03:00:00,0.5899666666666668,0.438,1.2067666666666665,1.6067666666666667,1.4807416666666668,3,0,12
2006-12-25 04:00:00,0.5786666666666667,0.5899666666666668,0.438,1.5761,1.438375,4,0,12
2006-12-25 05:00:00,0.6201000000000001,0.5786666666666667,0.5899666666666668,1.6319000000000001,1.3968152777777778,5,0,12
2006-12-25 06:00:00,0.26406666666666667,0.6201000000000001,0.5786666666666667,1.8952,1.3546569444444445,6,0,12
2006-12-25 07:00:00,0.6768,0.26406666666666667,0.6201000000000001,1.4764000000000002,1.2866930555555556,7,0,12
2006-12-25 08:00:00,2.6111,0.6768,0.26406666666666667,1.4277666666666666,1.253376388888889,8,0,12
2006-12-25 09:00:00,1.4934666666666667,2.6111,0.6768,2.7256666666666667,1.3026819444444444,9,0,12
2006-12-25 10:00:00,1.9156666666666666,1.4934666666666667,2.6111,2.6753333333333336,1.2513402777777778,10,0,12
2006-12-25 11:00:00,3.0446,1.9156666666666666,1.4934666666666667,2.0929333333333333,1.2196875,11,0,12
2006-12-25 12:00:00,2.9126,3.0446,1.9156666666666666,1.5,1.2593402777777778,12,0,12
2006-12-25 13:00:00,2.2249333333333334,2.9126,3.0446,3.2399333333333336,1.318198611111111,13,0,12
2006-12-25 14:00:00,1.7837333333333334,2.2249333333333334,2.9126,1.3715333333333333,1.2759069444444444,14,0,12
2006-12-25 15:00:00,1.7403333333333333,1.7837333333333334,2.2249333333333334,3.0968333333333335,1.2930819444444446,15,0,12
2006-12-25 16:00:00,3.8728333333333333,1.7403333333333333,1.7837333333333334,2.0071333333333334,1.236561111111111,16,0,12
2006-12-25 17:00:00,2.0718,3.8728333333333333,1.7403333333333333,1.6864999999999999,1.314298611111111,17,0,12
2006-12-25 18:00:00,2.4230666666666663,2.0718,3.8728333333333333,0.5052,1.330352777777778,18,0,12
2006-12-25 19:00:00,1.6295,2.4230666666666663,2.0718,0.45403333333333334,1.410263888888889,19,0,12
2006-12-25 20:00:00,1.9771333333333334,1.6295,2.4230666666666663,0.4741,1.4592416666666665,20,0,12
2006-12-25 21:00:00,3.8368666666666664,1.9771333333333334,1.6295,0.4840333333333333,1.5218680555555555,21,0,12
2006-12-25 22:00:00,4.2148666666666665,3.8368666666666664,1.9771333333333334,0.4797666666666666,1.6615694444444447,22,0,12
2006-12-25 23:00:00,2.592233333333333,4.2148666666666665,3.8368666666666664,0.48633333333333334,1.8171986111111111,23,0,12
2006-12-26 00:00:00,2.4242666666666666,2.592233333333333,4.2148666666666665,0.9995666666666667,1.9049444444444443,0,1,12
2006-12-26 01:00:00,2.4026333333333336,2.4242666666666666,2.592233333333333,1.2067666666666665,1.9643069444444443,1,1,12
2006-12-26 02:00:00,2.4109333333333334,2.4026333333333336,2.4242666666666666,0.438,2.0141347222222223,2,1,12
2006-12-26 03:00:00,2.4490666666666665,2.4109333333333334,2.4026333333333336,0.5899666666666668,2.0963402777777778,3,1,12
2006-12-26 04:00:00,2.9925,2.4490666666666665,2.4109333333333334,0.5786666666666667,2.173802777777778,4,1,12
2006-12-26 05:00:00,2.3877333333333337,2.9925,2.4490666666666665,0.6201000000000001,2.274379166666667,5,1,12
2006-12-26 06:00:00,2.3882,2.3877333333333337,2.9925,0.26406666666666667,2.3480305555555554,6,1,12
2006-12-26 07:00:00,3.136066666666667,2.3882,2.3877333333333337,0.6768,2.4365361111111112,7,1,12
2006-12-26 08:00:00,2.365933333333333,3.136066666666667,2.3882,2.6111,2.5390055555555553,8,1,12
2006-12-26 09:00:00,3.5450666666666666,2.365933333333333,3.136066666666667,1.4934666666666667,2.528790277777778,9,1,12
2006-12-26 10:00:00,4.0419,3.5450666666666666,2.365933333333333,1.9156666666666666,2.6142736111111113,10,1,12
2006-12-26 11:00:00,2.3735333333333335,4.0419,3.5450666666666666,3.0446,2.7028666666666665,11,1,12
2006-12-26 12:00:00,2.4647,2.3735333333333335,4.0419,2.9126,2.6749055555555556,12,1,12
2006-12-26 13:00:00,2.8868,2.4647,2.3735333333333335,2.2249333333333334,2.6562430555555556,13,1,12
2006-12-26 14:00:00,3.8266,2.8868,2.4647,1.7837333333333334,2.6838208333333333,14,1,12
2006-12-26 15:00:00,2.6296000000000004,3.8266,2.8868,1.7403333333333333,2.768940277777778,15,1,12
2006-12-26 16:00:00,3.4507333333333334,2.6296000000000004,3.8266,3.8728333333333333,2.8059930555555557,16,1,12
2006-12-26 17:00:00,3.3423333333333334,3.4507333333333334,2.6296000000000004,2.0718,2.788405555555556,17,1,12
2006-12-26 18:00:00,3.2466999999999997,3.3423333333333334,3.4507333333333334,2.4230666666666663,2.8413444444444447,18,1,12
2006-12-26 19:00:00,3.034,3.2466999999999997,3.3423333333333334,1.6295,2.8756625000000002,19,1,12
2006-12-26 20:00:00,3.479,3.034,3.2466999999999997,1.9771333333333334,2.9341833333333334,20,1,12
2006-12-26 21:00:00,2.6584,3.479,3.034,3.8368666666666664,2.9967611111111108,21,1,12
2006-12-26 22:00:00,0.8636,2.6584,3.479,4.2148666666666665,2.947658333333333,22,1,12
2006-12-26 23:00:00,0.7682,0.8636,2.6584,2.592233333333333,2.808022222222222,23,1,12
2006-12-27 00:00:00,0.4829666666666667,0.7682,0.8636,2.4242666666666666,2.7320208333333333,0,2,12
2006-12-27 01:00:00,0.49346666666666666,0.4829666666666667,0.7682,2.4026333333333336,2.651133333333333,1,2,12
2006-12-27 02:00:00,0.4795,0.49346666666666666,0.4829666666666667,2.4109333333333334,2.571584722222222,2,2,12
2006-12-27 03:00:00,0.4441333333333333,0.4795,0.49346666666666666,2.4490666666666665,2.4911083333333335,3,2,12
2006-12-27 04:00:00,0.47403333333333336,0.4441333333333333,0.4795,2.9925,2.4075694444444444,4,2,12
2006-12-27 05:00:00,1.0365333333333333,0.47403333333333336,0.4441333333333333,2.3877333333333337,2.302633333333333,5,2,12
2006-12-27 06:00:00,0.4744,1.0365333333333333,0.47403333333333336,2.3882,2.2463333333333333,6,2,12
2006-12-27 07:00:00,2.049866666666667,0.4744,1.0365333333333333,3.136066666666667,2.1665916666666667,7,2,12
2006-12-27 08:00:00,2.164733333333333,2.049866666666667,0.4744,2.365933333333333,2.1213333333333333,8,2,12
2006-12-27 09:00:00,2.3289666666666666,2.164733333333333,2.049866666666667,3.5450666666666666,2.11295,9,2,12
2006-12-27 10:00:00,2.3169666666666666,2.3289666666666666,2.164733333333333,4.0419,2.0622791666666664,10,2,12
2006-12-27 11:00:00,1.3156,2.3169666666666666,2.3289666666666666,2.3735333333333335,1.9904069444444445,11,2,12
2006-12-27 12:00:00,1.0784,1.3156,2.3169666666666666,2.4647,1.9463263888888889,12,2,12
